:START_ID(Aircraft),:END_ID(Flight)
AC1004,FL01396
AC1004,FL01397
AC1004,FL01398
AC1004,FL01399
AC1004,FL01400
AC1004,FL01401
AC1004,FL01402
AC1004,FL01403
AC1004,FL01404
AC1004,FL01405
AC1004,FL01406
AC1004,FL01407
AC1004,FL01408
AC1004,FL01409
AC1004,FL01410
AC1004,FL01411
AC1004,FL01412
AC1004,FL01413
AC1004,FL01414
AC1004,FL01415
AC1004,FL01416
AC1004,FL01417
AC1004,FL01418
AC1004,FL01419
AC1004,FL01420
AC1004,FL01421
AC1004,FL01422
AC1004,FL01423
AC1004,FL01424
AC1004,FL01425
AC1004,FL01426
AC1004,FL01427
AC1004,FL01428
AC1004,FL01429
AC1004,FL01430
AC1004,FL01431
AC1004,FL01432
AC1004,FL01433
AC1004,FL01434
AC1004,FL01435
AC1004,FL01436
AC1004,FL01437
AC1004,FL01438
AC1004,FL01439
AC1004,FL01440
AC1004,FL01441
AC1004,FL01442
AC1004,FL01443
AC1004,FL01444
AC1004,FL01445
AC1004,FL01446
AC1004,FL01447
AC1004,FL01448
AC1004,FL01449
AC1004,FL01450
AC1004,FL01451
AC1004,FL01452
AC1004,FL01453
AC1004,FL01454
AC1004,FL01455
AC1004,FL01456
AC1004,FL01457
AC1004,FL01458
AC1004,FL01459
AC1004,FL01460
AC1004,FL01461
AC1004,FL01462
AC1004,FL01463
AC1004,FL01464
AC1004,FL01465
AC1004,FL01466
AC1004,FL01467
AC1004,FL01468
AC1004,FL01469
AC1004,FL01470
AC1004,FL01471
AC1004,FL01472
AC1004,FL01473
AC1004,FL01474
AC1004,FL01475
AC1004,FL01476
AC1004,FL01477
AC1004,FL01478
AC1004,FL01479
AC1004,FL01480
AC1004,FL01481
AC1004,FL01482
AC1004,FL01483
AC1004,FL01484
AC1004,FL01485
AC1004,FL01486
AC1004,FL01487
AC1004,FL01488
AC1004,FL01489
AC1004,FL01490
AC1004,FL01491
AC1004,FL01492
AC1004,FL01493
AC1004,FL01494
AC1004,FL01495
AC1004,FL01496
AC1004,FL01497
AC1004,FL01498
AC1004,FL01499
AC1004,FL01500
AC1004,FL01501
AC1004,FL01502
AC1004,FL01503
AC1004,FL01504
AC1004,FL01505
AC1004,FL01506
AC1004,FL01507
AC1004,FL01508
AC1004,FL01509
AC1004,FL01510
AC1004,FL01511
AC1004,FL01512
AC1004,FL01513
AC1004,FL01514
AC1004,FL01515
AC1004,FL01516
AC1004,FL01517
AC1004,FL01518
AC1004,FL01519
AC1004,FL01520
AC1004,FL01521
AC1004,FL01522
AC1004,FL01523
AC1004,FL01524
AC1004,FL01525
AC1004,FL01526
AC1004,FL01527
AC1004,FL01528
AC1004,FL01529
AC1004,FL01530
AC1004,FL01531
AC1004,FL01532
AC1004,FL01533
AC1004,FL01534
AC1004,FL01535
AC1004,FL01536
AC1004,FL01537
AC1004,FL01538
AC1004,FL01539
AC1004,FL01540
AC1004,FL01541
AC1004,FL01542
AC1004,FL01543
AC1004,FL01544
AC1004,FL01545
AC1004,FL01546
AC1004,FL01547
AC1004,FL01548
AC1004,FL01549
AC1004,FL01550
AC1004,FL01551
AC1004,FL01552
AC1004,FL01553
AC1004,FL01554
AC1004,FL01555
AC1004,FL01556
AC1004,FL01557
AC1004,FL01558
AC1004,FL01559
AC1004,FL01560
AC1004,FL01561
AC1004,FL01562
AC1004,FL01563
AC1004,FL01564
AC1004,FL01565
AC1004,FL01566
AC1004,FL01567
AC1004,FL01568
AC1004,FL01569
AC1004,FL01570
AC1004,FL01571
AC1004,FL01572
AC1004,FL01573
AC1004,FL01574
AC1004,FL01575
AC1004,FL01576
AC1004,FL01577
AC1004,FL01578
AC1004,FL01579
AC1004,FL01580
AC1004,FL01581
AC1005,FL01582
AC1005,FL01583
AC1005,FL01584
AC1005,FL01585
AC1005,FL01586
AC1005,FL01587
AC1005,FL01588
AC1005,FL01589
AC1005,FL01590
AC1005,FL01591
AC1005,FL01592
AC1005,FL01593
AC1005,FL01594
AC1005,FL01595
AC1005,FL01596
AC1005,FL01597
AC1005,FL01598
AC1005,FL01599
AC1005,FL01600
AC1005,FL01601
AC1005,FL01602
AC1005,FL01603
AC1005,FL01604
AC1005,FL01605
AC1005,FL01606
AC1005,FL01607
AC1005,FL01608
AC1005,FL01609
AC1005,FL01610
AC1005,FL01611
AC1005,FL01612
AC1005,FL01613
AC1005,FL01614
AC1005,FL01615
AC1005,FL01616
AC1005,FL01617
AC1005,FL01618
AC1005,FL01619
AC1005,FL01620
AC1005,FL01621
AC1005,FL01622
AC1005,FL01623
AC1005,FL01624
AC1005,FL01625
AC1005,FL01626
AC1005,FL01627
AC1005,FL01628
AC1005,FL01629
AC1005,FL01630
AC1005,FL01631
AC1005,FL01632
AC1005,FL01633
AC1005,FL01634
AC1005,FL01635
AC1005,FL01636
AC1005,FL01637
AC1005,FL01638
AC1005,FL01639
AC1005,FL01640
AC1005,FL01641
AC1005,FL01642
AC1005,FL01643
AC1005,FL01644
AC1005,FL01645
AC1005,FL01646
AC1005,FL01647
AC1005,FL01648
AC1005,FL01649
AC1005,FL01650
AC1005,FL01651
AC1005,FL01652
AC1005,FL01653
AC1005,FL01654
AC1005,FL01655
AC1005,FL01656
AC1005,FL01657
AC1005,FL01658
AC1005,FL01659
AC1005,FL01660
AC1005,FL01661
AC1005,FL01662
AC1005,FL01663
AC1005,FL01664
AC1005,FL01665
AC1005,FL01666
AC1005,FL01667
AC1005,FL01668
AC1005,FL01669
AC1005,FL01670
AC1005,FL01671
AC1005,FL01672
AC1005,FL01673
AC1005,FL01674
AC1005,FL01675
AC1005,FL01676
AC1005,FL01677
AC1005,FL01678
AC1005,FL01679
AC1005,FL01680
AC1005,FL01681
AC1005,FL01682
AC1005,FL01683
AC1005,FL01684
AC1005,FL01685
AC1005,FL01686
AC1005,FL01687
AC1005,FL01688
AC1005,FL01689
AC1005,FL01690
AC1005,FL01691
AC1005,FL01692
AC1005,FL01693
AC1005,FL01694
AC1005,FL01695
AC1005,FL01696
AC1005,FL01697
AC1005,FL01698
AC1005,FL01699
AC1005,FL01700
AC1005,FL01701
AC1005,FL01702
AC1005,FL01703
AC1005,FL01704
AC1005,FL01705
AC1005,FL01706
AC1005,FL01707
AC1005,FL01708
AC1005,FL01709
AC1005,FL01710
AC1005,FL01711
AC1005,FL01712
AC1005,FL01713
AC1005,FL01714
AC1005,FL01715
AC1005,FL01716
AC1005,FL01717
AC1005,FL01718
AC1005,FL01719
AC1005,FL01720
AC1005,FL01721
AC1005,FL01722
AC1005,FL01723
AC1005,FL01724
AC1005,FL01725
AC1005,FL01726
AC1005,FL01727
AC1005,FL01728
AC1005,FL01729
AC1005,FL01730
AC1005,FL01731
AC1005,FL01732
AC1005,FL01733
AC1005,FL01734
AC1005,FL01735
AC1005,FL01736
AC1005,FL01737
AC1005,FL01738
AC1005,FL01739
AC1005,FL01740
AC1005,FL01741
AC1005,FL01742
AC1005,FL01743
AC1005,FL01744
AC1005,FL01745
AC1005,FL01746
AC1005,FL01747
AC1005,FL01748
AC1005,FL01749
AC1005,FL01750
AC1005,FL01751
AC1005,FL01752
AC1005,FL01753
AC1005,FL01754
AC1005,FL01755
AC1005,FL01756
AC1005,FL01757
AC1005,FL01758
AC1005,FL01759
AC1005,FL01760
AC1005,FL01761
AC1005,FL01762
AC1005,FL01763
AC1005,FL01764
AC1005,FL01765
AC1005,FL01766
AC1005,FL01767
AC1005,FL01768
AC1005,FL01769
AC1005,FL01770
AC1005,FL01771
AC1005,FL01772
AC1005,FL01773
AC1005,FL01774
AC1005,FL01775
AC1005,FL01776
AC1005,FL01777
AC1005,FL01778
AC1005,FL01779
AC1005,FL01780
AC1005,FL01781
AC1005,FL01782
AC1005,FL01783
AC1005,FL01784
AC1005,FL01785
AC1005,FL01786
AC1005,FL01787
AC1005,FL01788
AC1005,FL01789
AC1005,FL01790
AC1005,FL01791
AC1005,FL01792
AC1005,FL01793
AC1005,FL01794
AC1005,FL01795
AC1005,FL01796
AC1005,FL01797
AC1005,FL01798
AC1005,FL01799
AC1005,FL01800
AC1005,FL01801
AC1005,FL01802
AC1005,FL01803
AC1005,FL01804
AC1005,FL01805
AC1005,FL01806
AC1005,FL01807
AC1005,FL01808
AC1005,FL01809
AC1005,FL01810
AC1005,FL01811
AC1005,FL01812
AC1005,FL01813
AC1005,FL01814
AC1005,FL01815
AC1005,FL01816
AC1005,FL01817
AC1005,FL01818
AC1005,FL01819
AC1005,FL01820
AC1005,FL01821
AC1005,FL01822
AC1005,FL01823
AC1005,FL01824
AC1005,FL01825
AC1005,FL01826
AC1005,FL01827
AC1005,FL01828
AC1005,FL01829
AC1005,FL01830
AC1005,FL01831
AC1005,FL01832
AC1005,FL01833
AC1005,FL01834
AC1005,FL01835
AC1005,FL01836
AC1005,FL01837
AC1005,FL01838
AC1005,FL01839
AC1005,FL01840
AC1005,FL01841
AC1005,FL01842
AC1005,FL01843
AC1005,FL01844
AC1005,FL01845
AC1005,FL01846
AC1005,FL01847
AC1005,FL01848
AC1005,FL01849
AC1005,FL01850
AC1005,FL01851
AC1005,FL01852
AC1005,FL01853
AC1005,FL01854
AC1005,FL01855
AC1005,FL01856
AC1005,FL01857
AC1005,FL01858
AC1005,FL01859
AC1005,FL01860
AC1005,FL01861
AC1005,FL01862
AC1005,FL01863
AC1005,FL01864
AC1005,FL01865
AC1005,FL01866
AC1005,FL01867
AC1005,FL01868
AC1005,FL01869
AC1005,FL01870
AC1005,FL01871
AC1005,FL01872
AC1005,FL01873
AC1005,FL01874
AC1005,FL01875
AC1005,FL01876
AC1005,FL01877
AC1005,FL01878
AC1005,FL01879
AC1005,FL01880
AC1005,FL01881
AC1005,FL01882
AC1005,FL01883
AC1005,FL01884
AC1005,FL01885
AC1005,FL01886
AC1005,FL01887
AC1005,FL01888
AC1005,FL01889
AC1005,FL01890
AC1005,FL01891
AC1005,FL01892
AC1005,FL01893
AC1005,FL01894
AC1005,FL01895
AC1005,FL01896
AC1005,FL01897
AC1005,FL01898
AC1005,FL01899
AC1005,FL01900
AC1005,FL01901
AC1005,FL01902
AC1005,FL01903
AC1005,FL01904
AC1005,FL01905
AC1005,FL01906
AC1005,FL01907
AC1005,FL01908
AC1005,FL01909
AC1005,FL01910
AC1005,FL01911
AC1005,FL01912
AC1005,FL01913
AC1005,FL01914
AC1005,FL01915
AC1005,FL01916
AC1005,FL01917
AC1005,FL01918
AC1005,FL01919
AC1005,FL01920
AC1005,FL01921
AC1005,FL01922
AC1005,FL01923
AC1005,FL01924
AC1005,FL01925
AC1005,FL01926
AC1005,FL01927
AC1005,FL01928
AC1005,FL01929
AC1005,FL01930
AC1005,FL01931
AC1005,FL01932
AC1005,FL01933
AC1005,FL01934
AC1005,FL01935
AC1005,FL01936
AC1005,FL01937
AC1005,FL01938
AC1005,FL01939
AC1005,FL01940
AC1005,FL01941
AC1005,FL01942
AC1005,FL01943
AC1005,FL01944
AC1005,FL01945
AC1005,FL01946
AC1005,FL01947
AC1005,FL01948
AC1005,FL01949
AC1005,FL01950
AC1005,FL01951
AC1005,FL01952
AC1005,FL01953
AC1005,FL01954
AC1005,FL01955
AC1005,FL01956
AC1005,FL01957
AC1005,FL01958
AC1005,FL01959
AC1005,FL01960
AC1005,FL01961
AC1005,FL01962
AC1005,FL01963
AC1005,FL01964
AC1005,FL01965
AC1005,FL01966
AC1005,FL01967
AC1005,FL01968
AC1005,FL01969
AC1005,FL01970
AC1005,FL01971
AC1005,FL01972
AC1005,FL01973
AC1005,FL01974
AC1005,FL01975
AC1005,FL01976
AC1005,FL01977
AC1005,FL01978
AC1005,FL01979
AC1005,FL01980
AC1005,FL01981
AC1005,FL01982
AC1005,FL01983
AC1005,FL01984
AC1005,FL01985
AC1005,FL01986
AC1005,FL01987
AC1005,FL01988
AC1005,FL01989
AC1005,FL01990
AC1006,FL01991
AC1006,FL01992
AC1006,FL01993
AC1006,FL01994
AC1006,FL01995
AC1006,FL01996
AC1006,FL01997
AC1006,FL01998
AC1006,FL01999
AC1006,FL02000
AC1006,FL02001
AC1006,FL02002
AC1006,FL02003
AC1006,FL02004
AC1006,FL02005
AC1006,FL02006
AC1006,FL02007
AC1006,FL02008
AC1006,FL02009
AC1006,FL02010
AC1006,FL02011
AC1006,FL02012
AC1006,FL02013
AC1006,FL02014
AC1006,FL02015
AC1006,FL02016
AC1006,FL02017
AC1006,FL02018
AC1006,FL02019
AC1006,FL02020
AC1006,FL02021
AC1006,FL02022
AC1006,FL02023
AC1006,FL02024
AC1006,FL02025
AC1006,FL02026
AC1006,FL02027
AC1006,FL02028
AC1006,FL02029
AC1006,FL02030
AC1006,FL02031
AC1006,FL02032
AC1006,FL02033
AC1006,FL02034
AC1006,FL02035
AC1006,FL02036
AC1006,FL02037
AC1006,FL02038
AC1006,FL02039
AC1006,FL02040
AC1006,FL02041
AC1006,FL02042
AC1006,FL02043
AC1006,FL02044
AC1006,FL02045
AC1006,FL02046
AC1006,FL02047
AC1006,FL02048
AC1006,FL02049
AC1006,FL02050
AC1006,FL02051
AC1006,FL02052
AC1006,FL02053
AC1006,FL02054
AC1006,FL02055
AC1006,FL02056
AC1006,FL02057
AC1006,FL02058
AC1006,FL02059
AC1006,FL02060
AC1006,FL02061
AC1006,FL02062
AC1006,FL02063
AC1006,FL02064
AC1006,FL02065
AC1006,FL02066
AC1006,FL02067
AC1006,FL02068
AC1006,FL02069
AC1006,FL02070
AC1006,FL02071
AC1006,FL02072
AC1006,FL02073
AC1006,FL02074
AC1006,FL02075
AC1006,FL02076
AC1006,FL02077
AC1006,FL02078
AC1006,FL02079
AC1006,FL02080
AC1006,FL02081
AC1006,FL02082
AC1006,FL02083
AC1006,FL02084
AC1006,FL02085
AC1006,FL02086
AC1006,FL02087
AC1006,FL02088
AC1006,FL02089
AC1006,FL02090
AC1006,FL02091
AC1006,FL02092
AC1006,FL02093
AC1006,FL02094
AC1006,FL02095
AC1006,FL02096
AC1006,FL02097
AC1006,FL02098
AC1006,FL02099
AC1006,FL02100
AC1006,FL02101
AC1006,FL02102
AC1006,FL02103
AC1006,FL02104
AC1006,FL02105
AC1006,FL02106
AC1006,FL02107
AC1006,FL02108
AC1006,FL02109
AC1006,FL02110
AC1006,FL02111
AC1006,FL02112
AC1006,FL02113
AC1006,FL02114
AC1006,FL02115
AC1006,FL02116
AC1006,FL02117
AC1006,FL02118
AC1006,FL02119
AC1006,FL02120
AC1006,FL02121
AC1006,FL02122
AC1006,FL02123
AC1006,FL02124
AC1006,FL02125
AC1006,FL02126
AC1006,FL02127
AC1006,FL02128
AC1006,FL02129
AC1006,FL02130
AC1006,FL02131
AC1006,FL02132
AC1006,FL02133
AC1006,FL02134
AC1006,FL02135
AC1006,FL02136
AC1006,FL02137
AC1006,FL02138
AC1006,FL02139
AC1006,FL02140
AC1006,FL02141
AC1006,FL02142
AC1006,FL02143
AC1006,FL02144
AC1006,FL02145
AC1006,FL02146
AC1006,FL02147
AC1006,FL02148
AC1006,FL02149
AC1006,FL02150
AC1006,FL02151
AC1006,FL02152
AC1006,FL02153
AC1006,FL02154
AC1006,FL02155
AC1006,FL02156
AC1006,FL02157
AC1006,FL02158
AC1006,FL02159
AC1006,FL02160
AC1006,FL02161
AC1006,FL02162
AC1006,FL02163
AC1006,FL02164
AC1006,FL02165
AC1006,FL02166
AC1006,FL02167
AC1006,FL02168
AC1006,FL02169
AC1006,FL02170
AC1006,FL02171
AC1006,FL02172
AC1006,FL02173
AC1006,FL02174
AC1006,FL02175
AC1006,FL02176
AC1006,FL02177
AC1006,FL02178
AC1006,FL02179
AC1006,FL02180
AC1006,FL02181
AC1006,FL02182
AC1006,FL02183
AC1006,FL02184
AC1006,FL02185
AC1006,FL02186
AC1006,FL02187
AC1006,FL02188
AC1006,FL02189
AC1006,FL02190
AC1006,FL02191
AC1006,FL02192
AC1006,FL02193
AC1006,FL02194
AC1006,FL02195
AC1006,FL02196
AC1006,FL02197
AC1006,FL02198
AC1006,FL02199
AC1006,FL02200
AC1006,FL02201
AC1006,FL02202
AC1006,FL02203
AC1006,FL02204
AC1006,FL02205
AC1006,FL02206
AC1006,FL02207
AC1006,FL02208
AC1006,FL02209
AC1006,FL02210
AC1006,FL02211
AC1006,FL02212
AC1006,FL02213
AC1006,FL02214
AC1006,FL02215
AC1006,FL02216
AC1006,FL02217
AC1006,FL02218
AC1006,FL02219
AC1006,FL02220
AC1006,FL02221
AC1006,FL02222
AC1006,FL02223
AC1006,FL02224
AC1006,FL02225
AC1006,FL02226
AC1006,FL02227
AC1006,FL02228
AC1006,FL02229
AC1006,FL02230
AC1006,FL02231
AC1006,FL02232
AC1006,FL02233
AC1006,FL02234
AC1006,FL02235
AC1006,FL02236
AC1006,FL02237
AC1006,FL02238
AC1006,FL02239
AC1006,FL02240
AC1006,FL02241
AC1006,FL02242
AC1006,FL02243
AC1006,FL02244
AC1006,FL02245
AC1006,FL02246
AC1006,FL02247
AC1006,FL02248
AC1006,FL02249
AC1006,FL02250
AC1006,FL02251
AC1006,FL02252
AC1006,FL02253
AC1006,FL02254
AC1006,FL02255
AC1006,FL02256
AC1006,FL02257
AC1006,FL02258
AC1006,FL02259
AC1006,FL02260
AC1006,FL02261
AC1006,FL02262
AC1006,FL02263
AC1006,FL02264
AC1006,FL02265
AC1006,FL02266
AC1006,FL02267
AC1006,FL02268
AC1006,FL02269
AC1006,FL02270
AC1006,FL02271
AC1006,FL02272
AC1006,FL02273
AC1006,FL02274
AC1006,FL02275
AC1006,FL02276
AC1006,FL02277
AC1006,FL02278
AC1006,FL02279
AC1006,FL02280
AC1006,FL02281
AC1006,FL02282
AC1006,FL02283
AC1006,FL02284
AC1006,FL02285
AC1006,FL02286
AC1006,FL02287
AC1006,FL02288
AC1006,FL02289
AC1006,FL02290
AC1006,FL02291
AC1006,FL02292
AC1006,FL02293
AC1006,FL02294
AC1006,FL02295
AC1006,FL02296
AC1006,FL02297
AC1006,FL02298
AC1006,FL02299
AC1006,FL02300
AC1006,FL02301
AC1006,FL02302
AC1006,FL02303
AC1006,FL02304
AC1006,FL02305
AC1006,FL02306
AC1006,FL02307
AC1006,FL02308
AC1006,FL02309
AC1006,FL02310
AC1006,FL02311
AC1006,FL02312
AC1006,FL02313
AC1006,FL02314
AC1006,FL02315
AC1006,FL02316
AC1006,FL02317
AC1006,FL02318
AC1006,FL02319
AC1006,FL02320
AC1006,FL02321
AC1006,FL02322
AC1006,FL02323
AC1006,FL02324
AC1006,FL02325
AC1006,FL02326
AC1006,FL02327
AC1006,FL02328
AC1006,FL02329
AC1006,FL02330
AC1006,FL02331
AC1006,FL02332
AC1006,FL02333
AC1006,FL02334
AC1006,FL02335
AC1006,FL02336
AC1006,FL02337
AC1006,FL02338
AC1006,FL02339
AC1006,FL02340
AC1006,FL02341
AC1006,FL02342
AC1006,FL02343
AC1006,FL02344
AC1006,FL02345
AC1006,FL02346
AC1006,FL02347
AC1006,FL02348
AC1006,FL02349
AC1006,FL02350
AC1006,FL02351
AC1006,FL02352
AC1006,FL02353
AC1006,FL02354
AC1006,FL02355
AC1006,FL02356
AC1006,FL02357
AC1006,FL02358
AC1006,FL02359
AC1006,FL02360
AC1006,FL02361
AC1006,FL02362
AC1006,FL02363
AC1006,FL02364
AC1006,FL02365
AC1006,FL02366
AC1006,FL02367
AC1006,FL02368
AC1006,FL02369
AC1006,FL02370
AC1006,FL02371
AC1006,FL02372
AC1006,FL02373
AC1006,FL02374
AC1006,FL02375
AC1006,FL02376
AC1006,FL02377
AC1006,FL02378
AC1006,FL02379
AC1006,FL02380
AC1006,FL02381
AC1006,FL02382
AC1006,FL02383
AC1006,FL02384
AC1006,FL02385
AC1006,FL02386
AC1007,FL02387
AC1007,FL02388
AC1007,FL02389
AC1007,FL02390
AC1007,FL02391
AC1007,FL02392
AC1007,FL02393
AC1007,FL02394
AC1007,FL02395
AC1007,FL02396
AC1007,FL02397
AC1007,FL02398
AC1007,FL02399
AC1007,FL02400
AC1007,FL02401
AC1007,FL02402
AC1007,FL02403
AC1007,FL02404
AC1007,FL02405
AC1007,FL02406
AC1007,FL02407
AC1007,FL02408
AC1007,FL02409
AC1007,FL02410
AC1007,FL02411
AC1007,FL02412
AC1007,FL02413
AC1007,FL02414
AC1007,FL02415
AC1007,FL02416
AC1007,FL02417
AC1007,FL02418
AC1007,FL02419
AC1007,FL02420
AC1007,FL02421
AC1007,FL02422
AC1007,FL02423
AC1007,FL02424
AC1007,FL02425
AC1007,FL02426
AC1007,FL02427
AC1007,FL02428
AC1007,FL02429
AC1007,FL02430
AC1007,FL02431
AC1007,FL02432
AC1007,FL02433
AC1007,FL02434
AC1007,FL02435
AC1007,FL02436
AC1007,FL02437
AC1007,FL02438
AC1007,FL02439
AC1007,FL02440
AC1007,FL02441
AC1007,FL02442
AC1007,FL02443
AC1007,FL02444
AC1007,FL02445
AC1007,FL02446
AC1007,FL02447
AC1007,FL02448
AC1007,FL02449
AC1007,FL02450
AC1007,FL02451
AC1007,FL02452
AC1007,FL02453
AC1007,FL02454
AC1007,FL02455
AC1007,FL02456
AC1007,FL02457
AC1007,FL02458
AC1007,FL02459
AC1007,FL02460
AC1007,FL02461
AC1007,FL02462
AC1007,FL02463
AC1007,FL02464
AC1007,FL02465
AC1007,FL02466
AC1007,FL02467
AC1007,FL02468
AC1007,FL02469
AC1007,FL02470
AC1007,FL02471
AC1007,FL02472
AC1007,FL02473
AC1007,FL02474
AC1007,FL02475
AC1007,FL02476
AC1007,FL02477
AC1007,FL02478
AC1007,FL02479
AC1007,FL02480
AC1007,FL02481
AC1007,FL02482
AC1007,FL02483
AC1007,FL02484
AC1007,FL02485
AC1007,FL02486
AC1007,FL02487
AC1007,FL02488
AC1007,FL02489
AC1007,FL02490
AC1007,FL02491
AC1007,FL02492
AC1007,FL02493
AC1007,FL02494
AC1007,FL02495
AC1007,FL02496
AC1007,FL02497
AC1007,FL02498
AC1007,FL02499
AC1007,FL02500
AC1007,FL02501
AC1007,FL02502
AC1007,FL02503
AC1007,FL02504
AC1007,FL02505
AC1007,FL02506
AC1007,FL02507
AC1007,FL02508
AC1007,FL02509
AC1007,FL02510
AC1007,FL02511
AC1007,FL02512
AC1007,FL02513
AC1007,FL02514
AC1007,FL02515
AC1007,FL02516
AC1007,FL02517
AC1007,FL02518
AC1007,FL02519
AC1007,FL02520
AC1007,FL02521
AC1007,FL02522
AC1007,FL02523
AC1007,FL02524
AC1007,FL02525
AC1007,FL02526
AC1007,FL02527
AC1007,FL02528
AC1007,FL02529
AC1007,FL02530
AC1007,FL02531
AC1007,FL02532
AC1007,FL02533
AC1007,FL02534
AC1007,FL02535
AC1007,FL02536
AC1007,FL02537
AC1007,FL02538
AC1007,FL02539
AC1007,FL02540
AC1007,FL02541
AC1007,FL02542
AC1007,FL02543
AC1007,FL02544
AC1007,FL02545
AC1007,FL02546
AC1007,FL02547
AC1007,FL02548
AC1007,FL02549
AC1007,FL02550
AC1007,FL02551
AC1007,FL02552
AC1007,FL02553
AC1007,FL02554
AC1007,FL02555
AC1007,FL02556
AC1007,FL02557
AC1007,FL02558
AC1007,FL02559
AC1007,FL02560
AC1007,FL02561
AC1007,FL02562
AC1007,FL02563
AC1007,FL02564
AC1007,FL02565
AC1007,FL02566
AC1007,FL02567
AC1007,FL02568
AC1007,FL02569
AC1007,FL02570
AC1007,FL02571
AC1007,FL02572
AC1007,FL02573
AC1007,FL02574
AC1007,FL02575
AC1007,FL02576
AC1007,FL02577
AC1007,FL02578
AC1007,FL02579
AC1007,FL02580
AC1007,FL02581
AC1007,FL02582
AC1007,FL02583
AC1007,FL02584
AC1007,FL02585
AC1007,FL02586
AC1007,FL02587
AC1007,FL02588
AC1007,FL02589
AC1007,FL02590
AC1007,FL02591
AC1007,FL02592
AC1007,FL02593
AC1007,FL02594
AC1007,FL02595
AC1007,FL02596
AC1007,FL02597
AC1007,FL02598
AC1007,FL02599
AC1007,FL02600
AC1007,FL02601
AC1007,FL02602
AC1007,FL02603
AC1007,FL02604
AC1007,FL02605
AC1007,FL02606
AC1007,FL02607
AC1007,FL02608
AC1007,FL02609
AC1007,FL02610
AC1007,FL02611
AC1007,FL02612
AC1007,FL02613
AC1007,FL02614
AC1007,FL02615
AC1007,FL02616
AC1007,FL02617
AC1007,FL02618
AC1007,FL02619
AC1007,FL02620
AC1007,FL02621
AC1007,FL02622
AC1007,FL02623
AC1007,FL02624
AC1007,FL02625
AC1007,FL02626
AC1007,FL02627
AC1007,FL02628
AC1007,FL02629
AC1007,FL02630
AC1007,FL02631
AC1007,FL02632
AC1007,FL02633
AC1007,FL02634
AC1007,FL02635
AC1007,FL02636
AC1007,FL02637
AC1007,FL02638
AC1007,FL02639
AC1007,FL02640
AC1007,FL02641
AC1007,FL02642
AC1007,FL02643
AC1007,FL02644
AC1007,FL02645
AC1007,FL02646
AC1007,FL02647
AC1007,FL02648
AC1007,FL02649
AC1007,FL02650
AC1007,FL02651
AC1007,FL02652
AC1007,FL02653
AC1007,FL02654
AC1007,FL02655
AC1007,FL02656
AC1007,FL02657
AC1007,FL02658
AC1007,FL02659
AC1007,FL02660
AC1007,FL02661
AC1007,FL02662
AC1007,FL02663
AC1007,FL02664
AC1007,FL02665
AC1007,FL02666
AC1007,FL02667
AC1007,FL02668
AC1007,FL02669
AC1007,FL02670
AC1007,FL02671
AC1007,FL02672
AC1007,FL02673
AC1007,FL02674
AC1007,FL02675
AC1007,FL02676
AC1007,FL02677
AC1007,FL02678
AC1007,FL02679
AC1007,FL02680
AC1007,FL02681
AC1007,FL02682
AC1007,FL02683
AC1007,FL02684
AC1007,FL02685
AC1007,FL02686
AC1007,FL02687
AC1007,FL02688
AC1007,FL02689
AC1007,FL02690
AC1007,FL02691
AC1007,FL02692
AC1007,FL02693
AC1007,FL02694
AC1007,FL02695
AC1007,FL02696
AC1007,FL02697
AC1007,FL02698
AC1007,FL02699
AC1007,FL02700
AC1007,FL02701
AC1007,FL02702
AC1007,FL02703
AC1007,FL02704
AC1007,FL02705
AC1007,FL02706
AC1007,FL02707
AC1007,FL02708
AC1007,FL02709
AC1007,FL02710
AC1007,FL02711
AC1007,FL02712
AC1007,FL02713
AC1007,FL02714
AC1007,FL02715
AC1007,FL02716
AC1007,FL02717
AC1007,FL02718
AC1007,FL02719
AC1007,FL02720
AC1007,FL02721
AC1007,FL02722
AC1007,FL02723
AC1007,FL02724
AC1007,FL02725
AC1007,FL02726
AC1007,FL02727
AC1007,FL02728
AC1007,FL02729
AC1007,FL02730
AC1007,FL02731
AC1007,FL02732
AC1007,FL02733
AC1007,FL02734
AC1007,FL02735
AC1007,FL02736
AC1007,FL02737
AC1007,FL02738
AC1007,FL02739
AC1007,FL02740
AC1007,FL02741
AC1007,FL02742
AC1007,FL02743
AC1007,FL02744
AC1007,FL02745
AC1007,FL02746
AC1007,FL02747
AC1007,FL02748
AC1007,FL02749
AC1007,FL02750
AC1007,FL02751
AC1007,FL02752
AC1007,FL02753
AC1007,FL02754
AC1007,FL02755
AC1007,FL02756
AC1007,FL02757
AC1007,FL02758
AC1007,FL02759
AC1007,FL02760
AC1007,FL02761
AC1007,FL02762
AC1007,FL02763
AC1007,FL02764
AC1007,FL02765
AC1007,FL02766
AC1007,FL02767
AC1007,FL02768
AC1007,FL02769
AC1007,FL02770
AC1007,FL02771
AC1007,FL02772
AC1007,FL02773
AC1007,FL02774
AC1007,FL02775
AC1007,FL02776
AC1007,FL02777
AC1007,FL02778
AC1007,FL02779
AC1007,FL02780
AC1007,FL02781
AC1007,FL02782
AC1007,FL02783
AC1007,FL02784
AC1007,FL02785
AC1007,FL02786
AC1007,FL02787
AC1007,FL02788
AC1007,FL02789
AC1007,FL02790
AC1007,FL02791
AC1007,FL02792
